unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,descriptor,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district
4264928,2014-12-03 08:58:25+00:00,2014-12-03 17:52:37+00:00,2014-12-03 17:52:37+00:00,Closed,cancelled: Maximo Service Request has been cancelled.       Add'l Notes:     Cancel DUP SR,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of BRODERICK ST and HAIGHT ST,5.0,Buena Vista,"(37.7710564591348, -122.438709247029)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/547f4129df86c2f05a6d6dc1/report.jpg,37.77105,-122.4387,PARK
8274818,2017-11-16 08:04:00+00:00,2017-11-16 12:50:00+00:00,2017-11-16 12:50:00+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of WEBSTER ST and WALLER ST,5.0,Lower Haight,"(37.7713833016957, -122.428614093766)",Phone,,37.77139,-122.4286,PARK
1811057,2012-12-22 10:08:07+00:00,2013-01-07 14:36:35+00:00,2013-01-07 14:36:35+00:00,Closed,resolved: Field Work has been completed C/B has been relieved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FELL ST and OAK ST,5.0,Panhandle,"(37.7714284293579, -122.453979561377)",Phone,,37.77143,-122.454,PARK
6947975,2017-03-17 09:58:21+00:00,,2017-03-17 10:15:15+00:00,Open,open,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of HAIGHT ST and STEINER ST,5.0,Lower Haight,"(37.7718971577553, -122.432092131779)",Phone,,37.7719,-122.4321,NORTHERN
6959063,2017-03-20 22:51:29+00:00,2017-05-22 11:55:19+00:00,2017-05-22 11:55:19+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of HAIGHT ST and STEINER ST,5.0,Lower Haight,"(37.7718971577553, -122.432092131779)",Web,,37.77192,-122.4321,NORTHERN
5629878,2016-03-04 13:49:40+00:00,2016-04-19 12:40:45+00:00,2016-04-19 12:40:45+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of STANYAN ST and FELL ACCESS RD,5.0,Panhandle,"(37.7719305017328, -122.454083090168)",Phone,,37.77193,-122.4541,PARK
5630674,2016-03-04 16:36:11+00:00,2016-03-07 08:32:11+00:00,2016-03-07 08:32:11+00:00,Closed,1098,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FELL ST and STANYAN ST,5.0,Panhandle,"(37.7719305017328, -122.454083090168)",Phone,,37.77193,-122.4541,PARK
5659352,2016-03-12 16:57:49+00:00,2016-03-17 11:19:17+00:00,2016-03-17 11:19:17+00:00,Closed,Maximo Work Order has been cancelled.       Add'l Notes:     same as wo#3844241,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FELL ST and SHRADER ST,5.0,Panhandle,"(37.7721890615688, -122.452437468461)",Mobile/Open311,,37.77221,-122.4525,PARK
6814184,2017-02-07 06:44:33+00:00,2017-02-07 11:00:43+00:00,2017-02-07 11:00:43+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FELL ST and SHRADER ST,5.0,Panhandle,"(37.7721890615688, -122.452437468461)",Mobile/Open311,,37.77197,-122.4525,PARK
6903588,2017-03-04 20:33:46+00:00,,2017-03-04 21:25:07+00:00,Open,open,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FELL ST and SHRADER ST,5.0,Panhandle,"(37.7721890615688, -122.452437468461)",Mobile/Open311,,37.77221,-122.4525,PARK
4292715,2014-12-11 09:20:44+00:00,2015-03-24 11:02:54+00:00,2015-03-24 11:02:54+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of COLE ST and FELL ST,5.0,Panhandle,"(37.7723677488295, -122.450786623575)",Phone,,37.77237,-122.4508,PARK
6427063,2016-10-16 20:01:49+00:00,2016-12-06 12:40:07+00:00,2016-12-06 12:40:07+00:00,Closed,Maximo Service Request has been resolved,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of GOUGH ST and MARKET ST,5.0,Lower Haight,"(37.7729089925437, -122.422186566302)",Mobile/Open311,,37.77292,-122.4223,SOUTHERN
4438952,2015-01-29 04:42:21+00:00,2015-01-29 16:12:07+00:00,2015-01-29 16:12:07+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of BRODERICK ST and OAK ST,5.0,,"(37.7729219741654, -122.439088773564)",Mobile/Open311,,37.77299,-122.4391,PARK
3085342,2013-11-20 12:17:50+00:00,2015-03-03 01:29:22+00:00,2015-03-03 01:29:22+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of LAGUNA ST and PAGE ST,5.0,Lower Haight,"(37.7736661064538, -122.425700348473)",Phone,,37.77367,-122.4257,NORTHERN
6689392,2017-01-04 09:49:27+00:00,2017-01-05 11:30:13+00:00,2017-01-05 11:30:13+00:00,Closed,Transferred to PUC,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FRANKLIN ST and PAGE ST,5.0,Civic Center,"(37.7742944425236, -122.420759951813)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/586d35983da1350696e7c546/report.jpg,37.7743,-122.4207,NORTHERN
6706872,2017-01-09 00:27:22+00:00,2017-01-13 03:25:04+00:00,2017-01-13 03:25:04+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FELL ST and PIERCE ST,5.0,Lower Haight,"(37.7744758393519, -122.434294442217)",Phone,,37.77448,-122.4343,NORTHERN
1586343,2012-10-22 21:33:27+00:00,2012-10-23 00:20:16+00:00,2012-10-23 00:20:16+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of LAGUNA ST and OAK ST,5.0,Lower Haight,"(37.7745989073032, -122.425888568993)",Phone,,37.7746,-122.4259,NORTHERN
5659592,2016-03-12 18:48:47+00:00,2016-03-13 10:30:36+00:00,2016-03-13 10:30:36+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FELL ST and WEBSTER ST,5.0,Hayes Valley,"(37.7751112073434, -122.429366004072)",Mobile/Open311,,37.77512,-122.4294,NORTHERN
790857,2010-12-17 19:17:57+00:00,2011-01-10 16:54:29+00:00,2011-01-10 16:54:29+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of BUCHANAN ST and FELL ST,5.0,Hayes Valley,"(37.7753171678205, -122.427724060736)",Phone,,37.77532,-122.4277,NORTHERN
308313,2008-11-03 16:00:43+00:00,2008-11-04 06:07:00+00:00,2008-11-04 06:07:00+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FULTON ST and LYON ST,5.0,Western Addition,"(37.7762261477518, -122.443132410224)",Phone,,37.77623,-122.4431,PARK
6704791,2017-01-08 11:14:27+00:00,2017-01-19 00:44:34+00:00,2017-01-19 00:44:34+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of HAYES ST and BUCHANAN ST,5.0,Hayes Valley,"(37.7762537865934, -122.427913794346)",Phone,,37.77625,-122.4279,NORTHERN
4273150,2014-12-05 11:01:39+00:00,2014-12-05 12:30:00+00:00,2014-12-05 12:30:00+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of VAN NESS AVE and FELL ST,5.0,Civic Center,"(37.7763687339887, -122.419506126989)",Phone,,37.77637,-122.4195,NORTHERN
7129127,2017-05-09 07:52:50+00:00,2017-05-09 12:30:12+00:00,2017-05-09 12:30:12+00:00,Closed,Leak in street pending further investigations.,PUC - Water - G,Sewer Issues,Flooding,On_street,Intersection of BRODERICK ST and FULTON ST,5.0,Western Addition,"(37.7766439946699, -122.439844187879)",Web,,37.77652,-122.4399,PARK
307179,2008-11-01 13:44:51+00:00,2008-11-12 14:52:17+00:00,2008-11-12 14:52:17+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FRANKLIN ST and HAYES ST,5.0,Civic Center,"(37.7770908491775, -122.421330277333)",Phone,,37.77709,-122.4213,NORTHERN
8311471,2017-11-26 15:31:13+00:00,2017-11-30 00:25:45+00:00,2017-11-30 00:25:45+00:00,Closed,completed,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of DIVISADERO ST and MCALLISTER ST,5.0,Western Addition,"(37.7777942795763, -122.438365658779)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5a1b4e205246b012fa49c68c/report.jpg,37.77774,-122.4385,NORTHERN
6971920,2017-03-24 12:27:31+00:00,2017-03-26 07:40:14+00:00,2017-03-26 07:40:14+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FRANKLIN ST and GROVE ST,5.0,Civic Center,"(37.7780208712077, -122.421520802168)",Mobile/Open311,,37.77807,-122.4215,NORTHERN
522999,2009-10-13 08:57:50+00:00,2009-10-19 19:56:35+00:00,2009-10-19 19:56:35+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of GROVE ST and VAN NESS AVE,5.0,Civic Center,"(37.7782510976041, -122.419883209787)",Phone,,37.77825,-122.4199,NORTHERN
1747152,2012-12-02 11:29:43+00:00,2014-03-08 12:38:38+00:00,2014-03-08 12:38:38+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of DIVISADERO ST and GOLDEN GATE AVE,5.0,Western Addition,"(37.7787240676336, -122.438552240282)",Phone,,37.77872,-122.4386,NORTHERN
6426057,2016-10-16 12:21:19+00:00,2017-08-09 10:45:10+00:00,2017-08-09 10:45:10+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of WEBSTER ST and MCALLISTER ST,5.0,Western Addition,"(37.7788509752001, -122.430047350554)",Phone,,37.77885,-122.43,NORTHERN
1084374,2012-03-14 07:34:52+00:00,2012-03-14 09:17:00+00:00,2012-03-14 09:17:00+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of MCALLISTER ST and WEBSTER ST,5.0,Western Addition,"(37.7788509752001, -122.430047350554)",Phone,,37.77885,-122.43,NORTHERN
5478401,2016-01-19 08:10:15+00:00,2016-05-25 11:26:50+00:00,2016-05-25 11:26:50+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of WEBSTER ST and MCALLISTER ST,5.0,Western Addition,"(37.7788509752001, -122.430047350554)",Mobile/Open311,,37.77891,-122.4299,NORTHERN
5654742,2016-03-11 09:17:21+00:00,2016-03-11 14:09:10+00:00,2016-03-11 14:09:10+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of WEBSTER ST and GOLDEN GATE AVE,5.0,Western Addition,"(37.7797827095958, -122.430233188651)",Phone,,37.77978,-122.4302,NORTHERN
4472026,2015-02-08 11:54:22+00:00,2015-02-08 17:38:39+00:00,2015-02-08 17:38:39+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FRANKLIN ST and MCALLISTER ST,5.0,Civic Center,"(37.7798901440658, -122.421891722283)",Phone,,37.77989,-122.4219,NORTHERN
6338387,2016-09-22 08:51:31+00:00,2016-09-22 09:30:33+00:00,2016-09-22 09:30:33+00:00,Closed,Maximo Service Request has been cancelled       Add'l Notes:     Cancel DUP SR,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of GOUGH ST and GOLDEN GATE AVE,5.0,Cathedral Hill,"(37.7806117045836, -122.423730850957)",Phone,,37.78061,-122.4237,NORTHERN
4472011,2015-02-08 11:47:09+00:00,2015-02-09 07:12:43+00:00,2015-02-09 07:12:43+00:00,Closed,resolved: 1098,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of SCOTT ST and EDDY ST,5.0,Western Addition,"(37.7808016544957, -122.437260155865)",Twitter,,37.7808,-122.4373,NORTHERN
6689995,2017-01-04 10:59:12+00:00,2017-02-08 12:47:03+00:00,2017-02-08 12:47:03+00:00,Closed,Maximo Service Request has been resolved,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FRANKLIN ST and GOLDEN GATE AVE,5.0,Civic Center,"(37.7808209151289, -122.422086779986)",Phone,,37.78082,-122.4221,NORTHERN
6716521,2017-01-11 08:51:51+00:00,2017-10-01 22:16:53+00:00,2017-10-01 22:16:53+00:00,Closed,Request is a duplicate and has been previously reported as 6716235,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of FRANKLIN ST and GOLDEN GATE AVE,5.0,Civic Center,"(37.7808209151289, -122.422086779986)",Phone,,37.78082,-122.4221,NORTHERN
5640280,2016-03-07 11:51:20+00:00,2016-03-08 13:07:24+00:00,2016-03-08 13:07:24+00:00,Closed,Field Work has been completed.       Add'l Notes:     check cbs all cbs running good at this time cleaned the s/e cb,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of TURK ST and FRANKLIN ST,5.0,Cathedral Hill,"(37.7817518813197, -122.422286693036)",Phone,,37.78175,-122.4223,NORTHERN
4264260,2014-12-03 05:49:48+00:00,2014-12-04 06:42:33+00:00,2014-12-04 06:42:33+00:00,Closed,resolved: Box for Jerry who coming in,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of TURK ST and FRANKLIN ST,5.0,Cathedral Hill,"(37.7817518813197, -122.422286693036)",Phone,,37.78175,-122.4223,NORTHERN
5371083,2015-12-13 12:58:33+00:00,2015-12-14 06:13:17+00:00,2015-12-14 06:13:17+00:00,Closed,cancelled: Maximo Service Request has been cancelled       Add'l Notes:     Cancel DUP SR,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of DIVISADERO ST and OFARRELL ST,5.0,Western Addition,"(37.7824503713726, -122.439297761561)",Phone,,37.78245,-122.4393,NORTHERN
5437048,2016-01-06 08:36:39+00:00,2016-04-11 19:01:33+00:00,2016-04-11 19:01:33+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of DIVISADERO ST and OFARRELL ST,5.0,Western Addition,"(37.7824503713726, -122.439297761561)",Phone,,37.78245,-122.4393,NORTHERN
6745860,2017-01-19 06:17:39+00:00,2017-01-19 14:25:08+00:00,2017-01-19 14:25:08+00:00,Closed,Drain cleared by LP,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of EDDY ST and GOUGH ST,5.0,Cathedral Hill,"(37.7824770182911, -122.424108313215)",Mobile/Open311,,37.78247,-122.4241,NORTHERN
332187,2008-12-14 14:18:23+00:00,2009-02-24 10:40:32+00:00,2009-02-24 10:40:32+00:00,Closed,Data cleanup per PUC 2/23/09. Cases have been either canceled or identified as duplicate.,311 Supervisor Queue,Sewer Issues,Flooding,On_street,Intersection of CLEARY CT and LAGUNA ST,5.0,Japantown,"(37.7839248386106, -122.427778941483)",Phone,,37.78392,-122.4278,NORTHERN
6655396,2016-12-23 06:47:23+00:00,2016-12-23 11:15:24+00:00,2016-12-23 11:15:24+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of BUSH ST and FILLMORE ST,5.0,Lower Pacific Heights,"(37.7870207101203, -122.433459954162)",Phone,,37.78702,-122.4335,NORTHERN
473498,2009-07-23 08:11:50+00:00,2009-10-05 19:41:49+00:00,2009-10-05 19:41:49+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"415 CARL ST, SAN FRANCISCO, CA, 94117",5.0,Parnassus Heights,"(37.7649, -122.456)",Phone,,37.7649,-122.456,PARK
3447564,2014-03-12 12:10:46+00:00,2014-03-18 14:51:57+00:00,2014-03-18 14:51:57+00:00,Closed,GGP manager reports that the issue has been resolved.,RPD GGP Queue,Sewer Issues,Flooding,On_property,"GGP HANC Recycling Center, SAN FRANCISCO, CA, 94122",5.0,Golden Gate Park,"(37.766152056, -122.4572616)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5320b12edf866b0b5e62071f/report.jpg,37.76627,-122.4568,PARK
849816,2011-03-26 11:03:05+00:00,2011-04-20 16:56:00+00:00,2011-04-20 16:56:00+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"1810 BUSH ST, SAN FRANCISCO, CA, 94109",5.0,,"(37.78805839, -122.427578539)",Phone,,37.78806,-122.4276,NORTHERN
3774592,2014-06-26 09:55:32+00:00,2014-06-26 16:49:55+00:00,2014-06-26 16:49:55+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"654 IRVING ST, SAN FRANCISCO, CA, 94122",5.0,Inner Sunset,"(37.764252955003, -122.464960242365)",Phone,,37.76416,-122.4648,TARAVAL
1166807,2012-07-14 08:29:56+00:00,2012-07-14 10:16:21+00:00,2012-07-14 10:16:21+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_property,"949 ASHBURY ST, SAN FRANCISCO, CA, 94117",5.0,Ashbury Heights,"(37.764890499048, -122.446036025552)",Phone,,37.76489,-122.446,PARK
4294773,2014-12-11 15:16:01+00:00,2015-03-02 14:08:30+00:00,2015-03-02 14:08:30+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"8 DOWNEY ST, SAN FRANCISCO, CA, 94117",5.0,Haight Ashbury,"(37.768660730802, -122.447408104552)",Phone,,37.76866,-122.4474,PARK
3493046,2014-03-26 16:22:02+00:00,2014-03-27 06:11:33+00:00,2014-03-27 06:11:33+00:00,Closed,cancelled: Maximo Service Request has been cancelled,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"220 FILLMORE ST, SAN FRANCISCO, CA, 94117",5.0,Lower Haight,"(37.771566534482, -122.430180926822)",Phone,,37.77149,-122.4303,NORTHERN
473321,2009-07-22 16:47:22+00:00,2009-10-05 19:41:48+00:00,2009-10-05 19:41:48+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"259 DIVISADERO ST, SAN FRANCISCO, CA, 94117",5.0,Buena Vista,"(37.771619093158, -122.437313600112)",Phone,,37.77162,-122.4373,NORTHERN
662661,2010-05-25 15:46:36+00:00,2010-07-01 16:56:58+00:00,2010-07-01 16:56:58+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"301 GOUGH ST, SAN FRANCISCO, CA, 94102",5.0,Hayes Valley,"(37.776184388733, -122.423007053797)",Phone,,37.77618,-122.423,NORTHERN
878159,2011-05-09 11:48:52+00:00,2012-04-14 09:11:35+00:00,2012-04-14 09:11:35+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"1512 MCALLISTER ST, SAN FRANCISCO, CA, 94115",5.0,Western Addition,"(37.778075041546, -122.437018123575)",Phone,,37.77808,-122.437,NORTHERN
672064,2010-06-09 11:53:27+00:00,2010-07-12 16:57:01+00:00,2010-07-12 16:57:01+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"1440 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94115",5.0,Western Addition,"(37.779378356422, -122.434268583872)",Phone,,37.77938,-122.4343,NORTHERN
4292760,2014-12-11 09:27:34+00:00,2015-03-23 12:08:13+00:00,2015-03-23 12:08:13+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_property,Intersection of OAK ST and WEBSTER ST,5.0,Lower Haight,"(37.7741814211394, -122.429178508872)",Phone,,37.77418,-122.4292,NORTHERN
5371098,2015-12-13 13:06:37+00:00,2016-04-07 08:33:38+00:00,2016-04-07 08:33:38+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,"1702 FELL ST, SAN FRANCISCO, CA, 94117",5.0,Panhandle,"(37.7731, -122.446)",Web,,37.7731,-122.446,PARK
5612015,2016-02-28 16:09:20+00:00,2016-03-08 09:05:01+00:00,2016-03-08 09:05:01+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,"1667 HAIGHT ST, SAN FRANCISCO, CA, 94117",5.0,Haight Ashbury,"(37.769480085069, -122.450080833033)",Web,,37.76948,-122.4501,PARK
4922701,2015-07-20 06:57:23+00:00,2015-07-21 12:22:58+00:00,2015-07-21 12:22:58+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,Flooding On_street,"1953 OFARRELL ST, SAN FRANCISCO, CA, 94115",5.0,Western Addition,"(37.782488956137, -122.436760201567)",Web,,37.78249,-122.4368,NORTHERN
583958,2010-01-19 05:41:52+00:00,2012-04-14 09:04:37+00:00,2012-04-14 09:04:37+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of COLE ST and WALLER ST,5.0,Cole Valley,"(37.7685926218108, -122.450521724062)",Web,,37.76859,-122.4505,PARK
5341976,2015-12-03 14:22:55+00:00,2015-12-04 06:23:34+00:00,2015-12-04 06:23:34+00:00,Closed,cancelled: Maximo Service Request has been cancelled       Add'l Notes:     cancel dup sr,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of ASHBURY ST and WALLER ST,5.0,Haight Ashbury,"(37.7690742407891, -122.446744859422)",Web,,37.76907,-122.4467,PARK
381972,2009-03-03 08:02:44+00:00,2009-03-27 10:10:27+00:00,2009-03-27 10:10:27+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of HAIGHT ST and STEINER ST,5.0,Lower Haight,"(37.7718971577553, -122.432092131779)",Web,,37.7719,-122.4321,NORTHERN
3443390,2014-03-11 09:22:54+00:00,2014-03-11 10:30:06+00:00,2014-03-11 10:30:06+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,Flooding On_street,Intersection of LILY ST and FRANKLIN ST,5.0,Civic Center,"(37.7747598013321, -122.420859195222)",Web,,37.77476,-122.4209,NORTHERN
5659381,2016-03-12 17:11:58+00:00,2016-03-13 10:50:05+00:00,2016-03-13 10:50:05+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of TURK ST and SCOTT ST,5.0,Western Addition,"(37.7798674999637, -122.437071741014)",Web,,37.77987,-122.4371,NORTHERN
527850,2009-10-19 16:00:20+00:00,2010-01-11 16:56:31+00:00,2010-01-11 16:56:31+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of ELLIS ST and SCOTT ST,5.0,Western Addition,"(37.7817270562933, -122.437446270522)",Web,,37.78173,-122.4374,NORTHERN
5419630,2015-12-31 10:47:06+00:00,2016-01-05 11:11:37+00:00,2016-01-05 11:11:37+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of ELLIS ST and VAN NESS AVE,5.0,Tenderloin,"(37.7838241096672, -122.421008503605)",Web,,37.78382,-122.421,NORTHERN
1810866,2012-12-22 08:58:26+00:00,2012-12-22 10:16:34+00:00,2012-12-22 10:16:34+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,Flooding On_street,Intersection of BUCHANAN ST and PINE ST,5.0,Japantown,"(37.7883683887711, -122.430355979872)",Web,,37.78837,-122.4304,NORTHERN
4262351,2014-12-02 12:57:59+00:00,2015-01-16 11:38:27+00:00,2015-01-16 11:38:27+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of PIERCE ST and EDDY ST,5.0,Western Addition,"(37.781009400546, -122.435616421823)",Web,,37.78101,-122.4356,NORTHERN
4468103,2015-02-06 20:21:01+00:00,2015-02-25 09:56:32+00:00,2015-02-25 09:56:32+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,Flooding On_street,Intersection of GOUGH ST and POST ST,5.0,Cathedral Hill,"(37.7861964560487, -122.42485850515)",Web,,37.7862,-122.4249,NORTHERN
4264129,2014-12-03 03:41:29+00:00,2014-12-04 06:43:03+00:00,2014-12-04 06:43:03+00:00,Closed,resolved: Box for Jerry who coming in,DPW Ops Queue,Sewer Issues,Flooding,Flooding On_street,Intersection of MASONIC AVE and HAIGHT ST,5.0,Haight Ashbury,"(37.7702101326969, -122.445345107431)",Web,,37.77021,-122.4453,PARK
6658230,2016-12-24 01:52:07+00:00,2017-10-30 04:40:30+00:00,2017-10-30 04:40:30+00:00,Closed,Maximo Work Order has been completed.,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"650 6TH ST, SAN FRANCISCO, CA, 94107",6.0,South of Market,"(37.7743, -122.4)",Mobile/Open311,,37.77394,-122.3999,SOUTHERN
6362049,2016-09-28 17:21:09+00:00,2016-10-04 22:30:51+00:00,2016-10-04 22:30:51+00:00,Closed,Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Sewer Issues,Flooding,On_street,"340 DIVISION ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.7693, -122.409)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ec5e6cdf8624b637eb465c/report.jpg,37.76924,-122.4094,MISSION
6610136,2016-12-09 03:38:55+00:00,2016-12-13 00:26:39+00:00,2016-12-13 00:26:39+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,"135 4TH ST, SAN FRANCISCO, CA, 94103",6.0,Mission Bay,"(37.7733, -122.391)",Phone,,37.78405,-122.4036,SOUTHERN
3105884,2013-11-26 13:28:15+00:00,2013-11-27 08:46:55+00:00,2013-11-27 08:46:55+00:00,Closed,resolved: Field Work has been completed       PUC NOTE: I wrote an SRO and follow up work order to CCTV the lateral.<!-- RICH TEXT -->,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"360 6TH ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.7777, -122.405)",Phone,,37.77765,-122.4047,SOUTHERN
3622168,2014-05-07 18:34:33+00:00,2014-05-08 12:55:34+00:00,2014-05-08 12:55:34+00:00,Closed,resolved: Maximo Service Request has been resolved       PUC NOTE: The following information was provided: Reported to Paris @ PUC Water Reallocated to previous queue. Action not allowed except by responsible Agency. The following information was provided: Escalated to lead Rosie B. The following information was provided: Another call about the same water leak (a gallon a minute ) through a crack somewhere between on the street and the sidwalk. Send To: PUC - Sewer - G,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"1026 FOLSOM ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.7781, -122.406)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/536adf21df86b10a2d070a80/report.jpg,37.77815,-122.4063,SOUTHERN
7314517,2017-06-29 12:06:36+00:00,2017-07-10 11:02:47+00:00,2017-07-10 11:02:47+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"21 MERLIN ST, SAN FRANCISCO, CA, 94107",6.0,South of Market,"(37.7784, -122.402)",Web,,37.77844,-122.4019,SOUTHERN
