unique_key,category,descript,dayofweek,pddistrict,resolution,address,longitude,latitude,location,pdid,timestamp
120595321,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,PARK,NONE,100 Block of ORD ST,-122.440217789816,37.7619851996847,"(37.7619851996847, -122.440217789816)",12059532128160,2012-07-28 05:50:00+00:00
141008812,NON-CRIMINAL,FOUND PROPERTY,Saturday,PARK,NONE,100 Block of ORD ST,-122.440217789816,37.7619851996847,"(37.7619851996847, -122.440217789816)",14100881272000,2014-11-29 12:00:00+00:00
76081098,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,PARK,NONE,17TH ST / TEMPLE ST,-122.443360128501,37.7619946674289,"(37.7619946674289, -122.443360128501)",7608109806244,2007-10-30 20:00:00+00:00
110890238,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,PARK,NONE,17TH ST / TEMPLE ST,-122.443360128501,37.7619946674289,"(37.7619946674289, -122.443360128501)",11089023803011,2011-11-03 23:12:00+00:00
50720753,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,17TH ST / TEMPLE ST,-122.443360128475,37.7619946674341,"(37.7619946674341, -122.443360128475)",5072075306244,2005-06-27 23:00:00+00:00
90352714,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,PARK,NONE,TEMPLE ST / 17TH ST,-122.443360128262,37.7619946675153,"(37.7619946675153, -122.443360128262)",9035271471010,2009-03-14 18:00:00+00:00
41361405,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Monday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",4136140507041,2004-11-29 20:30:00+00:00
130129023,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,PARK,NOT PROSECUTED,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",13012902315150,2013-02-13 15:26:00+00:00
100487102,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",10048710228100,2010-05-25 21:45:00+00:00
51148986,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Tuesday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",5114898603021,2005-10-11 18:40:00+00:00
126050769,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",12605076906372,2012-04-07 00:01:00+00:00
150616577,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",15061657707021,2015-07-15 07:40:00+00:00
110931092,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",11093109205041,2011-11-17 18:30:00+00:00
41361405,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",4136140507021,2004-11-29 20:30:00+00:00
140399993,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,PARK,NONE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",14039999306223,2014-05-12 14:00:00+00:00
80175043,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,PARK,PSYCHOPATHIC CASE,4400 Block of 17TH ST,-122.443782630259,37.7620264632456,"(37.7620264632456, -122.443782630259)",8017504364020,2008-02-18 18:50:00+00:00
156103673,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",15610367306224,2015-04-29 16:00:00+00:00
31309443,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",3130944306242,2003-11-01 21:00:00+00:00
126195359,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",12619535928150,2012-12-08 23:30:00+00:00
86070661,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",8607066106244,2008-10-04 19:30:00+00:00
40244519,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Friday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",4024451907041,2004-02-27 18:00:00+00:00
150853735,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",15085373505083,2015-09-27 03:00:00+00:00
60233100,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Wednesday,PARK,NONE,4300 Block of 17TH ST,-122.441559262764,37.7620486897062,"(37.7620486897062, -122.441559262764)",6023310005042,2006-03-01 18:15:00+00:00
110319686,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,0 Block of CORBETT AV,-122.439836029253,37.7620588660578,"(37.7620588660578, -122.439836029253)",11031968606244,2011-04-13 16:00:00+00:00
131051627,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Saturday,PARK,NONE,0 Block of CORBETT AV,-122.439836029253,37.7620588660578,"(37.7620588660578, -122.439836029253)",13105162707055,2013-12-14 18:13:00+00:00
86005163,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,4300 Block of 17TH ST,-122.443138717726,37.7620648086343,"(37.7620648086343, -122.443138717726)",8600516306244,2008-01-16 23:45:00+00:00
70212605,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Saturday,PARK,NONE,1300 Block of COLE ST,-122.449274747004,37.7620666703426,"(37.7620666703426, -122.449274747004)",7021260509120,2007-02-10 00:01:00+00:00
150566217,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,PARK,NONE,1300 Block of COLE ST,-122.449274747004,37.7620666703426,"(37.7620666703426, -122.449274747004)",15056621705043,2015-06-23 18:30:00+00:00
150566217,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,PARK,NONE,1300 Block of COLE ST,-122.449274747004,37.7620666703426,"(37.7620666703426, -122.449274747004)",15056621707023,2015-06-23 18:30:00+00:00
100164968,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,PARK,NONE,1300 Block of COLE ST,-122.449274747004,37.7620666703426,"(37.7620666703426, -122.449274747004)",10016496864070,2010-02-17 21:30:00+00:00
130017387,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,PARK,NONE,0 Block of DIAMOND ST,-122.437387669279,37.7621013558257,"(37.7621013558257, -122.437387669279)",13001738709320,2012-12-22 12:00:00+00:00
80519009,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,PARK,NONE,0 Block of DIAMOND ST,-122.437387669279,37.7621013558257,"(37.7621013558257, -122.437387669279)",8051900903011,2008-05-17 23:55:00+00:00
120538343,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,0 Block of DIAMOND ST,-122.437387669279,37.7621013558257,"(37.7621013558257, -122.437387669279)",12053834307021,2012-07-06 17:00:00+00:00
50398247,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,PARK,NONE,0 Block of DIAMOND ST,-122.437387669279,37.7621013558257,"(37.7621013558257, -122.437387669279)",5039824707021,2005-04-10 19:00:00+00:00
96030188,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,COLLINGWOOD ST / MARKET ST,-122.436242962986,37.7621365231213,"(37.7621365231213, -122.436242962986)",9603018806243,2009-04-26 20:00:00+00:00
150436240,NON-CRIMINAL,FOUND PROPERTY,Tuesday,PARK,NONE,COLLINGWOOD ST / MARKET ST,-122.436242962986,37.7621365231213,"(37.7621365231213, -122.436242962986)",15043624072000,2015-05-19 11:00:00+00:00
30685785,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Friday,PARK,"ARREST, BOOKED",MARKET ST / COLLINGWOOD ST,-122.436242963203,37.7621365232048,"(37.7621365232048, -122.436242963203)",3068578514020,2003-06-06 09:02:00+00:00
30685785,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,PARK,"ARREST, BOOKED",MARKET ST / COLLINGWOOD ST,-122.436242963203,37.7621365232048,"(37.7621365232048, -122.436242963203)",3068578516710,2003-06-06 09:02:00+00:00
30685785,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Friday,PARK,"ARREST, BOOKED",MARKET ST / COLLINGWOOD ST,-122.436242963203,37.7621365232048,"(37.7621365232048, -122.436242963203)",3068578512120,2003-06-06 09:02:00+00:00
70954863,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Saturday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",7095486309120,2007-09-15 10:30:00+00:00
30789268,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,PARK,"ARREST, BOOKED",4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",3078926805083,2003-07-02 08:49:00+00:00
130241514,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",13024151409320,2013-03-18 00:01:00+00:00
146188817,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",14618881706244,2014-09-13 23:30:00+00:00
51016242,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",5101624261030,2005-09-09 12:54:00+00:00
140128510,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",14012851003074,2014-02-12 23:25:00+00:00
150816034,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,PARK,"ARREST, BOOKED",4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",15081603415161,2015-09-17 10:54:00+00:00
130924237,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",13092423707023,2013-10-30 18:00:00+00:00
40885000,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",4088500007021,2004-08-03 17:45:00+00:00
136154969,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",13615496906244,2013-08-25 15:00:00+00:00
160017498,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",16001749806304,2015-12-29 16:30:00+00:00
140753220,LARCENY/THEFT,ATTEMPTED THEFT FROM UNLOCKED VEHICLE,Sunday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",14075322006220,2014-09-07 05:54:00+00:00
120292884,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Saturday,PARK,NONE,4300 Block of 17TH ST,-122.441543331544,37.7621597999525,"(37.7621597999525, -122.441543331544)",12029288406125,2012-02-25 15:00:00+00:00
40982866,VEHICLE THEFT,"VEHICLE, RECOVERED, MOTORCYCLE",Sunday,PARK,NONE,STANYAN ST / RIVOLI ST,-122.452097914779,37.7621661722821,"(37.7621661722821, -122.452097914779)",4098286607043,2004-08-15 18:00:00+00:00
81360360,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,PARK,NONE,500 Block of ROOSEVELT WY,-122.444959598738,37.7621833645459,"(37.7621833645459, -122.444959598738)",8136036071010,2008-12-21 16:30:00+00:00
81014551,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,PARK,NONE,17TH ST / ORD ST,-122.440168037474,37.7621873493017,"(37.7621873493017, -122.440168037474)",8101455107021,2008-09-23 18:00:00+00:00
150377268,ROBBERY,"ROBBERY, ARMED WITH A GUN",Thursday,PARK,NONE,17TH ST / ORD ST,-122.440168037474,37.7621873493017,"(37.7621873493017, -122.440168037474)",15037726803071,2015-04-30 21:11:00+00:00
151008329,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,PARK,NONE,17TH ST / ORD ST,-122.440168037474,37.7621873493017,"(37.7621873493017, -122.440168037474)",15100832915040,2015-11-19 13:30:00+00:00
110948821,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,PARK,NONE,17TH ST / ORD ST,-122.440168037474,37.7621873493017,"(37.7621873493017, -122.440168037474)",11094882164085,2011-11-25 13:30:00+00:00
41317652,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,PARK,NONE,17TH ST / ORD ST,-122.440168037447,37.7621873493068,"(37.7621873493068, -122.440168037447)",4131765204144,2004-09-01 02:30:00+00:00
30353368,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,PARK,NONE,17TH ST / ORD ST,-122.440168037447,37.7621873493068,"(37.7621873493068, -122.440168037447)",3035336806313,2003-03-25 20:30:00+00:00
41317652,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Wednesday,PARK,NONE,17TH ST / ORD ST,-122.440168037447,37.7621873493068,"(37.7621873493068, -122.440168037447)",4131765226141,2004-09-01 02:30:00+00:00
140546780,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Tuesday,PARK,NONE,500 Block of BELVEDERE ST,-122.447945796961,37.7621967171759,"(37.7621967171759, -122.447945796961)",14054678064030,2014-07-01 18:44:00+00:00
150027833,NON-CRIMINAL,FOUND PROPERTY,Friday,PARK,NONE,500 Block of BELVEDERE ST,-122.447945796961,37.7621967171759,"(37.7621967171759, -122.447945796961)",15002783372000,2015-01-09 11:30:00+00:00
40807872,MISSING PERSON,MISSING ADULT,Tuesday,PARK,LOCATED,500 Block of BELVEDERE ST,-122.447945796961,37.7621967171759,"(37.7621967171759, -122.447945796961)",4080787274000,2004-07-13 20:30:00+00:00
40597766,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,PARK,NONE,500 Block of BELVEDERE ST,-122.447945796961,37.7621967171759,"(37.7621967171759, -122.447945796961)",4059776607020,2004-05-24 20:00:00+00:00
100683861,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,PARK,NONE,500 Block of BELVEDERE ST,-122.447945796961,37.7621967171759,"(37.7621967171759, -122.447945796961)",10068386171010,2010-07-24 10:30:00+00:00
100940661,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,PARK,NONE,500 Block of BELVEDERE ST,-122.447805799344,37.7621975005471,"(37.7621975005471, -122.447805799344)",10094066164070,2010-09-27 08:00:00+00:00
41301188,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,500 Block of BELVEDERE ST,-122.447805799344,37.7621975005471,"(37.7621975005471, -122.447805799344)",4130118806373,2004-11-14 09:00:00+00:00
150041714,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,PARK,NONE,500 Block of BELVEDERE ST,-122.447805799344,37.7621975005471,"(37.7621975005471, -122.447805799344)",15004171409029,2014-12-29 15:00:00+00:00
110913727,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,PARK,NONE,500 Block of BELVEDERE ST,-122.447805799344,37.7621975005471,"(37.7621975005471, -122.447805799344)",11091372706304,2011-11-12 16:00:00+00:00
106141281,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,PARK,NONE,500 Block of BELVEDERE ST,-122.447805799344,37.7621975005471,"(37.7621975005471, -122.447805799344)",10614128106374,2010-10-25 22:00:00+00:00
140273234,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,PARK,NONE,200 Block of RIVOLI ST,-122.451418704742,37.7621983321075,"(37.7621983321075, -122.451418704742)",14027323405013,2014-03-31 18:00:00+00:00
140622409,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,PARK,"ARREST, BOOKED",200 Block of RIVOLI ST,-122.451418704742,37.7621983321075,"(37.7621983321075, -122.451418704742)",14062240905011,2014-07-26 23:55:00+00:00
71219222,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,PARK,NONE,200 Block of RIVOLI ST,-122.451418704742,37.7621983321075,"(37.7621983321075, -122.451418704742)",7121922205011,2007-11-28 10:45:00+00:00
120209500,DISORDERLY CONDUCT,DISTURBING THE PEACE,Wednesday,PARK,"ARREST, CITED",200 Block of RIVOLI ST,-122.451418704742,37.7621983321075,"(37.7621983321075, -122.451418704742)",12020950019022,2012-03-14 02:00:00+00:00
120812830,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,PARK,NONE,200 Block of RIVOLI ST,-122.451418704742,37.7621983321075,"(37.7621983321075, -122.451418704742)",12081283006244,2012-10-09 16:00:00+00:00
120836426,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Tuesday,PARK,NONE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",12083642605023,2012-10-16 12:30:00+00:00
80233152,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,PARK,PSYCHOPATHIC CASE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",8023315264020,2008-03-04 15:38:00+00:00
120836501,NON-CRIMINAL,FOUND PROPERTY,Tuesday,PARK,NONE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",12083650172000,2012-10-16 12:30:00+00:00
110227562,OTHER OFFENSES,"TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",Saturday,PARK,"ARREST, CITED",4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",11022756215031,2011-03-19 12:40:00+00:00
120836426,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,PARK,NONE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",12083642606313,2012-10-16 12:30:00+00:00
130975804,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,PARK,NONE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",13097580407023,2013-07-23 00:01:00+00:00
150974488,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,PARK,NONE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",15097448807023,2015-11-07 20:00:00+00:00
66063874,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,17TH ST / CORBETT AV,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",6606387406244,2006-09-06 23:00:00+00:00
70229199,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,PARK,UNFOUNDED,DOUGLASS ST / 17TH ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",7022919907021,2007-03-03 18:00:00+00:00
90087046,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,PARK,NONE,17TH ST / CORBETT AV,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",9008704607021,2009-01-22 20:30:00+00:00
140784372,ASSAULT,BATTERY,Sunday,PARK,NONE,17TH ST / DOUGLASS ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",14078437204134,2014-09-14 01:00:00+00:00
70797334,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,PARK,"ARREST, CITED",DOUGLASS ST / 17TH ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",7079733465016,2007-08-06 18:40:00+00:00
71121241,NON-CRIMINAL,FOUND PROPERTY,Thursday,PARK,UNFOUNDED,17TH ST / DOUGLASS ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",7112124172000,2007-11-01 14:30:00+00:00
61156725,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,PARK,"ARREST, BOOKED",17TH ST / DOUGLASS ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",6115672565015,2006-10-30 03:31:00+00:00
80951031,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,17TH ST / CORBETT AV,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",8095103106244,2008-09-07 21:00:00+00:00
120772660,ASSAULT,BATTERY,Monday,PARK,NONE,DOUGLASS ST / 17TH ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",12077266004134,2012-09-24 23:45:00+00:00
70234897,VEHICLE THEFT,STOLEN TRUCK,Monday,PARK,NONE,DOUGLASS ST / 17TH ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",7023489707025,2007-03-05 08:00:00+00:00
120772660,NON-CRIMINAL,LOST PROPERTY,Monday,PARK,NONE,DOUGLASS ST / 17TH ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",12077266071000,2012-09-24 23:45:00+00:00
76088492,NON-CRIMINAL,LOST PROPERTY,Thursday,PARK,NONE,DOUGLASS ST / 17TH ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",7608849271000,2007-11-29 15:45:00+00:00
151080383,VEHICLE THEFT,STOLEN TRUCK,Monday,PARK,NONE,17TH ST / DOUGLASS ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",15108038307025,2015-12-14 12:30:00+00:00
31169714,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,PARK,NONE,DOUGLASS ST / 17TH ST,-122.439490866447,37.7622259635796,"(37.7622259635796, -122.439490866447)",3116971471010,2003-09-28 18:00:00+00:00
50047466,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,DOUGLASS ST / 17TH ST,-122.439490866447,37.7622259635796,"(37.7622259635796, -122.439490866447)",5004746606244,2005-01-12 21:30:00+00:00
41040217,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Friday,PARK,UNFOUNDED,17TH ST / DOUGLASS ST,-122.439490866447,37.7622259635796,"(37.7622259635796, -122.439490866447)",4104021707041,2004-09-10 20:00:00+00:00
136130367,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",13613036706244,2013-07-22 19:00:00+00:00
70131237,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,PARK,NONE,1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",7013123764020,2007-02-04 18:00:00+00:00
150859705,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,PARK,NONE,1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",15085970507021,2015-09-29 18:00:00+00:00
60522561,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Tuesday,PARK,NONE,1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",6052256161030,2006-05-16 23:00:00+00:00
110079216,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,PARK,NONE,1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",11007921605013,2011-01-24 22:00:00+00:00
51408241,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,PARK,"ARREST, CITED",1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",5140824165016,2005-12-15 16:10:00+00:00
101080452,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,PARK,NONE,1100 Block of CLAYTON ST,-122.446973031254,37.7622299195945,"(37.7622299195945, -122.446973031254)",10108045271010,2010-11-13 12:00:00+00:00
120203574,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Monday,PARK,NONE,100 Block of JUDAH ST,-122.463513450239,37.7622370180493,"(37.7622370180493, -122.463513450239)",12020357405082,2012-03-12 00:21:00+00:00
41291012,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,PARK,NONE,100 Block of JUDAH ST,-122.463513450239,37.7622370180493,"(37.7622370180493, -122.463513450239)",4129101264070,2004-11-11 19:00:00+00:00
90532160,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,PARK,NONE,100 Block of JUDAH ST,-122.463513450239,37.7622370180493,"(37.7622370180493, -122.463513450239)",9053216005011,2009-05-22 07:45:00+00:00
150877365,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",Tuesday,PARK,NONE,1500 Block of WILLARD ST,-122.453941452898,37.7622516122467,"(37.7622516122467, -122.453941452898)",15087736505143,2015-10-06 15:30:00+00:00
126158852,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,1500 Block of WILLARD ST,-122.453941452898,37.7622516122467,"(37.7622516122467, -122.453941452898)",12615885206244,2012-10-11 05:00:00+00:00
140997832,OTHER OFFENSES,FALSE PERSONATION,Saturday,PARK,NONE,1500 Block of WILLARD ST,-122.453941452898,37.7622516122467,"(37.7622516122467, -122.453941452898)",14099783209027,2014-11-15 10:00:00+00:00
70175865,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,PARK,NONE,1100 Block of CLAYTON ST,-122.446837820235,37.7622550270122,"(37.7622550270122, -122.446837820235)",7017586528165,2007-02-14 20:00:00+00:00
60919554,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,PARK,NONE,1100 Block of CLAYTON ST,-122.446837820235,37.7622550270122,"(37.7622550270122, -122.446837820235)",6091955407021,2006-08-28 13:00:00+00:00
81318977,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,PARK,NONE,1100 Block of CLAYTON ST,-122.446837820235,37.7622550270122,"(37.7622550270122, -122.446837820235)",8131897705011,2008-12-08 00:01:00+00:00
